model,t0_s,n_over_p_initial,p_over_n_initial,t_s,T9,T_K,rho_g_cm3,eta,eta10,baryon_sum,Y_n,X_n,Y_H1,X_H1,Y_H2,X_H2,Y_H3,X_H3,Y_He3,X_He3,Y_He4,X_He4,Y_Li6,X_Li6,Y_Li7,X_Li7,Y_Be7,X_Be7,D/H,T/H,He3/H,Li7/H,Be7/H,Li7_plus_Be7_over_H
pynucastro,50.0,0.14285714285714285,7.0,503.7282196400652,0.6116274569622211,611627456.9622211,5.1275001946025954e-06,6.654688284433024e-10,6.654688284433024,0.9999999999999992,5.429971397321979e-15,5.429971397321979e-15,0.7500996351688384,0.7500996351688384,5.618329416646993e-09,1.1236658833293985e-08,3.1346762183436113e-13,9.404028655030834e-13,3.948653657877214e-06,1.1845960973631642e-05,0.06247200324637776,0.24988801298551103,2.779902411507129e-18,1.6679414469042775e-17,4.1920006790524994e-17,2.93440047533675e-16,7.066386732377523e-08,4.946470712664267e-07,7.490110850916992e-09,4.1790131222208015e-13,5.264172214919716e-06,5.588591811685032e-17,9.420597479409471e-08,9.420597484998064e-08
pynucastro,50.0,0.14285714285714285,7.0,505.8917005768,0.6101223789147467,610122378.9147468,5.096197611672688e-06,6.663130927477338e-10,6.663130927477338,0.9999999999999991,5.376475794187523e-15,5.376475794187523e-15,0.7500996351768513,0.7500996351768513,5.601560118975792e-09,1.1203120237951584e-08,3.1165327508223446e-13,9.349598252467034e-13,3.948640650600126e-06,1.1845921951800378e-05,0.06247200325377912,0.24988801301511648,2.7655230823975415e-18,1.659313849438525e-17,4.176887052822742e-17,2.9238209369759192e-16,7.066885982398028e-08,4.946820187678619e-07,7.467754757213167e-09,4.154825045458872e-13,5.264154874131026e-06,5.568442986694635e-17,9.421263057582832e-08,9.421263063151275e-08
pynucastro,50.0,0.14285714285714285,7.0,508.0644735277219,0.6086197282125334,608619728.2125334,5.065098730193183e-06,6.671642855660607e-10,6.6716428556606076,0.9999999999999993,5.323676740032459e-15,5.323676740032459e-15,0.7500996351847611,0.7500996351847611,5.584946978570163e-09,1.1169893957140326e-08,3.098599997107136e-13,9.295799991321407e-13,3.948627807385422e-06,1.1845883422156267e-05,0.06247200326111178,0.24988801304444713,2.751295250207588e-18,1.6507771501245527e-17,4.1619915633225917e-17,2.913394094325814e-16,7.067379137400082e-08,4.947165396180057e-07,7.445606845541932e-09,4.1309178831208243e-13,5.26413775206385e-06,5.548584972044986e-17,9.421920510145666e-08,9.421920515694251e-08
pynucastro,50.0,0.14285714285714285,7.0,510.24657840144636,0.6071195017509126,607119501.7509125,5.034202202732963e-06,6.680224486234853e-10,6.680224486234853,0.9999999999999992,5.2715629235306325e-15,5.2715629235306325e-15,0.7500996351925691,0.7500996351925691,5.568488354923324e-09,1.1136976709846649e-08,3.080874971530462e-13,9.242624914591386e-13,3.948615126473087e-06,1.1845845379419262e-05,0.06247200326837645,0.2498880130735058,2.7372172432699904e-18,1.6423303459619944e-17,4.147311556001058e-17,2.9031180892007407e-16,7.067866263510968e-08,4.947506384457678e-07,7.423664928851427e-09,4.10728765484538e-13,5.264120846371803e-06,5.529014228804872e-17,9.42256992525596e-08,9.422569930784974e-08
pynucastro,50.0,0.14285714285714285,7.0,512.438055277994,0.6056216964429414,605621696.4429414,5.0035066906742195e-06,6.688876239517842e-10,6.6888762395178425,0.9999999999999993,5.220123249274606e-15,5.220123249274606e-15,0.750099635200276,0.750099635200276,5.552182628324965e-09,1.110436525664993e-08,3.0633547392266743e-13,9.190064217680023e-13,3.948602606120478e-06,1.1845807818361434e-05,0.062472003275573826,0.2498880131022953,2.7232870508618313e-18,1.6339722305170987e-17,4.132844421734593e-17,2.892991095214215e-16,7.06834742622001e-08,4.947843198354007e-07,7.401926847814739e-09,4.0839304479980996e-13,5.264104154731663e-06,5.509727278604964e-17,9.423211390221204e-08,9.423211395730931e-08
pynucastro,50.0,0.14285714285714285,7.0,514.6389444095246,0.6041263092193043,604126309.2193043,4.973010864157317e-06,6.697598538923123e-10,6.697598538923122,0.9999999999999994,5.169346830732977e-15,5.169346830732977e-15,0.7500996352078833,0.7500996352078833,5.536028199441685e-09,1.107205639888337e-08,3.0460364149114854e-13,9.138109244734457e-13,3.9485902446020545e-06,1.1845770733806163e-05,0.06247200328270459,0.24988801313081835,2.7095024267782024e-18,1.6257014560669214e-17,4.118587597255423e-17,2.8830113180787964e-16,7.068822690387574e-08,4.948175883271302e-07,7.38039047027056e-09,4.0608424160442425e-13,5.264087674843008e-06,5.4907207042088405e-17,9.423844991510381e-08,9.423844997001101e-08
pynucastro,50.0,0.14285714285714285,7.0,516.8492862210804,0.6026333370282116,602633337.0282116,4.942713402025925e-06,6.706391810990374e-10,6.7063918109903735,0.9999999999999994,5.119222983409672e-15,5.119222983409672e-15,0.7500996352153916,0.7500996352153916,5.520023488733829e-09,1.1040046977467658e-08,3.0289171613457144e-13,9.086751484037143e-13,3.948578040208965e-06,1.1845734120626896e-05,0.06247200328976943,0.24988801315907772,2.6958615877673905e-18,1.6175169526604342e-17,4.1045385634578277e-17,2.873176994420479e-16,7.069292120259922e-08,4.948504484181945e-07,7.359053690445738e-09,4.0380197765007033e-13,5.2640714044276646e-06,5.471991147255e-17,9.424470814773787e-08,9.424470820245778e-08
pynucastro,50.0,0.14285714285714285,7.0,519.0691213113266,0.6011427768353008,601142776.8353008,4.9126129917724775e-06,6.715256485416009e-10,6.715256485416009,0.9999999999999996,5.06974122059536e-15,5.06974122059536e-15,0.7500996352228022,0.7500996352228022,5.504166936084856e-09,1.1008333872169712e-08,3.011994188250978e-13,9.035982564752933e-13,3.948565991248815e-06,1.1845697973746444e-05,0.06247200329676901,0.24988801318707604,2.6823626913118237e-18,1.6094176147870942e-17,4.090694843740437e-17,2.863486390618306e-16,7.06975577947701e-08,4.948829045633907e-07,7.337914428461164e-09,4.015458809490455e-13,5.2640553412293975e-06,5.453535306046879e-17,9.425088944853412e-08,9.425088950306947e-08
pynucastro,50.0,0.14285714285714285,7.0,521.298490453296,0.5996546256235393,599654625.6235393,4.882708329483988e-06,6.724192995084101e-10,6.724192995084101,0.9999999999999996,5.020891252406824e-15,5.020891252406824e-15,0.7500996352301164,0.7500996352301164,5.488457000859415e-09,1.097691400171883e-08,2.9952647521044544e-13,8.985794256313364e-13,3.948554096045831e-06,1.1845662288137495e-05,0.062472003303703984,0.24988801321481593,2.6690038288081084e-18,1.601402297284865e-17,4.07705400361792e-17,2.8539378025325438e-16,7.070213731065783e-08,4.949149611746048e-07,7.3169706304092e-09,3.99315585746894e-13,5.264039483014133e-06,5.435349935035173e-17,9.425699465774004e-08,9.425699471209353e-08
pynucastro,50.0,0.14285714285714285,7.0,523.5374345951388,0.5981688803931248,598168880.3931248,4.852998119788121e-06,6.733201776097589e-10,6.733201776097589,0.9999999999999994,4.972662981265077e-15,4.972662981265077e-15,0.7500996352373347,0.7500996352373347,5.472892161598124e-09,1.0945784323196249e-08,2.9787261552070104e-13,8.936178465621031e-13,3.948542352940684e-06,1.1845627058822052e-05,0.06247200331057503,0.24988801324230012,2.6557830841214518e-18,1.593469850472871e-17,4.063613650271915e-17,2.8445295551903407e-16,7.070666037446003e-08,4.949466226212202e-07,7.296220267946775e-09,3.9711073239817387e-13,5.264023827569719e-06,5.4174318442191627e-17,9.426302460750849e-08,9.426302466168281e-08
pynucastro,50.0,0.14285714285714285,7.0,525.7859948608764,0.5966855381613859,596685538.1613859,4.823481075799576e-06,6.742283267809814e-10,6.742283267809814,0.9999999999999994,4.925046496202241e-15,4.925046496202241e-15,0.7500996352444584,0.7500996352444584,5.457470915570603e-09,1.0914941831141206e-08,2.9623757444721886e-13,8.887127233416566e-13,3.9485307602901835e-06,1.184559228087055e-05,0.062472003317382785,0.24988801326953114,2.6426986797831577e-18,1.5856192078698947e-17,4.050371431774698e-17,2.8352600022422886e-16,7.071112760441027e-08,4.949778932308719e-07,7.2756613376995e-09,3.9493096720500955e-13,5.264008372705517e-06,5.399777898111731e-17,9.426898012204129e-08,9.426898017603907e-08
pynucastro,50.0,0.14285714285714285,7.0,528.0442125511547,0.5952045959626855,595204595.9626855,4.794155919066817e-06,6.751437912856327e-10,6.751437912856327,0.9999999999999994,4.8780320687423945e-15,4.8780320687423945e-15,0.7500996352514886,0.7500996352514886,5.442191778475921e-09,1.0884383556951842e-08,2.946210910522339e-13,8.838632731567018e-13,3.9485193164670994e-06,1.1845557949401298e-05,0.06247200332412788,0.24988801329651153,2.6297488203264906e-18,1.5778492921958944e-17,4.0373250362175635e-17,2.8261275253522946e-16,7.071553961283677e-08,4.950087772898574e-07,7.2552918608623206e-09,3.927759422965927e-13,5.26399311625217e-06,5.38238501457737e-17,9.427486201766746e-08,9.42748620714913e-08
pynucastro,50.0,0.14285714285714285,7.0,530.3121291440028,0.5937260508483223,593726050.8483223,4.765021379519069e-06,6.760666157187016e-10,6.760666157187016,0.9999999999999997,4.831610149655204e-15,4.831610149655204e-15,0.7500996352584264,0.7500996352584264,5.427053284223713e-09,1.0854106568447426e-08,2.930229086957513e-13,8.790687260872539e-13,3.9485080198600645e-06,1.1845524059580193e-05,0.06247200333081096,0.24988801332324384,2.6169317385912873e-18,1.5701590431547725e-17,4.0244721908942443e-17,2.817130533625971e-16,7.071989700619447e-08,4.950392790433613e-07,7.235109882907715e-09,3.9064531553171365e-13,5.263978056061464e-06,5.365250163743543e-17,9.428067110288603e-08,9.428067115653852e-08
pynucastro,50.0,0.14285714285714285,7.0,532.589786295595,0.5922498998864337,592249899.8864337,4.736076195413652e-06,6.769968450098569e-10,6.7699684500985695,0.9999999999999996,4.785771365307866e-15,4.785771365307866e-15,0.7500996352652723,0.7500996352652723,5.4120539846663096e-09,1.0824107969332619e-08,2.9144277495375544e-13,8.743283248612663e-13,3.948496868873415e-06,1.1845490606620246e-05,0.06247200333743263,0.24988801334973051,2.6042456886057214e-18,1.562547413163433e-17,4.011810661546203e-17,2.808267463082342e-16,7.072420038511559e-08,4.950694026958091e-07,7.215113473228579e-09,3.8853875038972234e-13,5.263963190006127e-06,5.348370366994551e-17,9.428640817843354e-08,9.428640823191724e-08
pynucastro,50.0,0.14285714285714285,7.0,534.8772258410173,0.5907761401618966,590776140.1618966,4.707319113283552e-06,6.779345244267218e-10,6.779345244267218,0.9999999999999996,4.7405065143867364e-15,4.7405065143867364e-15,0.7500996352720276,0.7500996352720276,5.3971924493886296e-09,1.0794384898777259e-08,2.8988044154817413e-13,8.696413246445224e-13,3.948485861927101e-06,1.1845457585781304e-05,0.06247200334399351,0.24988801337597405,2.591688956598479e-18,1.5550133739590874e-17,3.9993382518174177e-17,2.7995367762721923e-16,7.072845034444043e-08,4.95099152411083e-07,7.1953007248581174e-09,3.864559158771587e-13,5.2639485159796965e-06,5.3317426962446616e-17,9.42920740373249e-08,9.429207409064233e-08
pynucastro,50.0,0.14285714285714285,7.0,537.174489795035,0.5893047687762317,589304768.7762318,4.678748887885385e-06,6.788796995781827e-10,6.788796995781827,0.9999999999999993,4.6958065643061155e-15,4.6958065643061155e-15,0.7500996352786934,0.7500996352786934,5.382467265453022e-09,1.0764934530906043e-08,2.88335664268815e-13,8.650069928064451e-13,3.948474997456533e-06,1.18454249923696e-05,0.06247200335049421,0.24988801340197683,2.579259850146909e-18,1.5475559100881453e-17,3.987052802615559e-17,2.7909369618308915e-16,7.073264747326545e-08,4.951285323128582e-07,7.175669754129677e-09,3.843964864236819e-13,5.263934031896322e-06,5.315364273086471e-17,9.429766946491757e-08,9.429766951807122e-08
pynucastro,50.0,0.14285714285714285,7.0,539.4816203528628,0.5878357828475067,587835782.8475068,4.650364282147602e-06,6.798324164177292e-10,6.798324164177291,0.9999999999999996,4.6516626473612436e-15,4.6516626473612436e-15,0.7500996352852706,0.7500996352852706,5.367877037100117e-09,1.0735754074200234e-08,2.868082028878153e-13,8.604246086634459e-13,3.948464273912402e-06,1.1845392821737204e-05,0.06247200335693531,0.24988801342774125,2.5669567019348975e-18,1.5401740211609386e-17,3.97495219136659e-17,2.782466533956613e-16,7.073679235500758e-08,4.951575464850531e-07,7.156218700277942e-09,3.8236014176801884e-13,5.2639197356905265e-06,5.2992322677971636e-17,9.430319523899736e-08,9.430319529198969e-08
pynucastro,50.0,0.14285714285714285,7.0,541.7986598909413,0.5863691795102389,586369179.5102389,4.6221640671190045e-06,6.80792721246826e-10,6.80792721246826,0.9999999999999993,4.6080660574966594e-15,4.6080660574966594e-15,0.7500996352917599,0.7500996352917599,5.353420385521818e-09,1.0706840771043636e-08,2.852978210888381e-13,8.558934632665143e-13,3.948453689760552e-06,1.1845361069281657e-05,0.062472003363317416,0.24988801345326966,2.5547778710051594e-18,1.5328667226030956e-17,3.96303433138496e-17,2.774124031969472e-16,7.074088556744475e-08,4.951861989721133e-07,7.136945725136292e-09,3.803465668635717e-13,5.263905625317036e-06,5.2833438984988867e-17,9.430865212983241e-08,9.430865218266585e-08
pynucastro,50.0,0.14285714285714285,7.0,544.1256509677163,0.5849049559152979,584904955.9152979,4.59414702191754e-06,6.817606607183212e-10,6.817606607183213,0.9999999999999992,4.5650082470094345e-15,4.5650082470094345e-15,0.7500996352981626,0.7500996352981626,5.339095948619672e-09,1.0678191897239344e-08,2.838042863942388e-13,8.514128591827165e-13,3.948443243481839e-06,1.1845329730445519e-05,0.06247200336964111,0.24988801347856443,2.5427217385753845e-18,1.5256330431452307e-17,3.951297171236724e-17,2.765908019865707e-16,7.074492768276223e-08,4.952144937793356e-07,7.1178490128146716e-09,3.7835545178131887e-13,5.263891698750585e-06,5.2676964303096806e-17,9.431404090023495e-08,9.431404095291191e-08
pynucastro,50.0,0.14285714285714285,7.0,546.4626363244196,0.5834431092298102,583443109.2298102,4.566311933679429e-06,6.827362818398839e-10,6.827362818398839,0.9999999999999994,4.5224808232737025e-15,4.5224808232737025e-15,0.7500996353044794,0.7500996353044794,5.324902380760896e-09,1.0649804761521791e-08,2.8232737009256736e-13,8.46982110277702e-13,3.9484329335719955e-06,1.1845298800715987e-05,0.06247200337590696,0.24988801350362785,2.5307867096301733e-18,1.518472025778104e-17,3.939738694113985e-17,2.757817085879789e-16,7.074891926760114e-08,4.95242434873208e-07,7.098926769374336e-09,3.763864916131647e-13,5.2638779539857436e-06,5.252287174509519e-17,9.431936230562602e-08,9.431936235814889e-08
pynucastro,50.0,0.14285714285714285,7.0,548.8096588858526,0.5819836366370634,581983636.6370634,4.538657597508561e-06,6.837196319774771e-10,6.837196319774771,0.9999999999999994,4.480475545230088e-15,4.480475545230088e-15,0.7500996353107114,0.7500996353107114,5.310838352495391e-09,1.0621676704990781e-08,2.808668471596031e-13,8.426005414788092e-13,3.948422758541438e-06,1.1845268275624313e-05,0.06247200338211555,0.2498880135284622,2.5189712138575326e-18,1.5113827283145196e-17,3.928356917146129e-17,2.74984984200229e-16,7.075286088312204e-08,4.952700261818542e-07,7.0801772224505865e-09,3.7443938636666645e-13,5.263864389036658e-06,5.237113487622078e-17,9.432461709412016e-08,9.43246171464913e-08
pynucastro,50.0,0.14285714285714285,7.0,551.1667617611761,0.58052653533641,580526535.3364099,4.511182816426203e-06,6.84710758858866e-10,6.84710758858866,0.9999999999999993,4.438984321260661e-15,4.438984321260661e-15,0.7500996353168593,0.7500996353168593,5.2969025504583645e-09,1.0593805100916729e-08,2.794224962147379e-13,8.382674886442137e-13,3.948412716915264e-06,1.1845238150745793e-05,0.062472003388267416,0.24988801355306967,2.5072737025606703e-18,1.5043642215364022e-17,3.917149891029373e-17,2.7420049237205614e-16,7.075675308500238e-08,4.952972715950167e-07,7.0615986211229545e-09,3.7251384090688627e-13,5.263851001937048e-06,5.2221727709208647e-17,9.43298060065222e-08,9.432980605874393e-08
pynucastro,50.0,0.14285714285714285,7.0,553.533988244703,0.5790718025431707,579071802.5431707,4.483886401320958e-06,6.857097105771603e-10,6.857097105771603,0.9999999999999996,4.397999205347288e-15,4.397999205347288e-15,0.7500996353229242,0.7500996353229242,5.283093677027063e-09,1.0566187354054126e-08,2.7799409943212173e-13,8.339822982963651e-13,3.948402807233007e-06,1.184520842169902e-05,0.06247200339436314,0.24988801357745255,2.4956926495575235e-18,1.497415589734514e-17,3.906115699232382e-17,2.7342809894626675e-16,7.076059642352399e-08,4.953241749646679e-07,7.043189235457562e-09,3.7060956483793373e-13,5.263837790739874e-06,5.207462469370174e-17,9.433492977644358e-08,9.43349298285182e-08
pynucastro,50.0,0.14285714285714285,7.0,555.9113818166928,0.5776194354885399,577619435.4885399,4.456767170899052e-06,6.867165355943898e-10,6.867165355943898,0.9999999999999994,4.3575123942900974e-15,4.3575123942900974e-15,0.750099635328907,0.750099635328907,5.2694104501303215e-09,1.0538820900260643e-08,2.7658144248121777e-13,8.297443274436533e-13,3.948393028048531e-06,1.1845179084145592e-05,0.062472003400403237,0.24988801360161295,2.4842265523871734e-18,1.490535931432304e-17,3.895252457520573e-17,2.726676720264401e-16,7.076439144360622e-08,4.953507401052435e-07,7.0249473562532354e-09,3.6872627242371756e-13,5.263824753517207e-06,5.192980070990923e-17,9.433998913034684e-08,9.433998918227664e-08
pynucastro,50.0,0.14285714285714285,7.0,558.2989861441488,0.5761694314194908,576169431.4194908,4.4298239516349025e-06,6.877312827451167e-10,6.877312827451167,0.9999999999999993,4.317516224871001e-15,4.317516224871001e-15,0.7500996353348085,0.7500996353348085,5.255851603028108e-09,1.0511703206056216e-08,2.7518431446229275e-13,8.255529433868782e-13,3.948383377929901e-06,1.1845150133789704e-05,0.06247200340638827,0.24988801362555307,2.472873928996939e-18,1.4837243573981634e-17,3.88455831335685e-17,2.719190819349795e-16,7.076813868485099e-08,4.95376970793957e-07,7.006871294747594e-09,3.6686368250194343e-13,5.263811888360047e-06,5.17872310606173e-17,9.434498478760556e-08,9.43449848393928e-08
pynucastro,50.0,0.14285714285714285,7.0,560.6968450816211,0.5747217875986803,574721787.5986803,4.403055577721992e-06,6.887540012400856e-10,6.887540012400856,0.9999999999999996,4.2780031707666394e-15,4.2780031707666394e-15,0.7500996353406296,0.7500996353406296,5.24241588405543e-09,1.048483176811086e-08,2.7380250783617263e-13,8.214075235085178e-13,3.948373855459216e-06,1.1845121566377649e-05,0.06247200341231876,0.24988801364927504,2.4616333193791137e-18,1.4769799916274682e-17,3.874031445282328e-17,2.71182201169763e-16,7.07718386816018e-08,4.954028707712126e-07,6.988959382275641e-09,3.6502151839046755e-13,5.263799193378104e-06,5.164689146293321e-17,9.434991746058299e-08,9.434991751222988e-08
pynucastro,50.0,0.14285714285714285,7.0,563.1050026720135,0.5732765013043531,573276501.3043531,4.376460891023955e-06,6.89784740669904e-10,6.89784740669904,0.9999999999999994,4.238965840227361e-15,4.238965840227361e-15,0.7500996353463711,0.7500996353463711,5.229102056473503e-09,1.0458204112947007e-08,2.724358183742488e-13,8.173074551227465e-13,3.948364459232534e-06,1.1845093377697602e-05,0.06247200341819525,0.249888013672781,2.4505032849889337e-18,1.4703019709933604e-17,3.863670062497691e-17,2.7045690437483836e-16,7.077549196296442e-08,4.95428443740751e-07,6.971209970071346e-09,3.6319950782064703e-13,5.263786666699698e-06,5.1508758042704237e-17,9.435478785465965e-08,9.435478790616842e-08
pynucastro,50.0,0.14285714285714285,7.0,565.5235031473917,0.5718335698302476,571833569.8302475,4.350038741026023e-06,6.908235510087682e-10,6.908235510087682,0.9999999999999996,4.200396973657558e-15,4.200396973657558e-15,0.7500996353520342,0.7500996353520342,5.215908898302546e-09,1.0431817796605092e-08,2.7108404510556137e-13,8.132521353166841e-13,3.948355187859794e-06,1.1845065563579382e-05,0.06247200342401824,0.24988801369607297,2.439482407884237e-18,1.463689444730542e-17,3.853472404410884e-17,2.697430683087619e-16,7.077909905283501e-08,4.954536933698451e-07,6.953621429044735e-09,3.6139738286679363e-13,5.2637743064716534e-06,5.137280732848758e-17,9.435959666827089e-08,9.43595967196437e-08
pynucastro,50.0,0.14285714285714285,7.0,567.9523909297931,0.5703929904855032,570392990.4855032,4.323787984786763e-06,6.918704826182146e-10,6.918704826182146,0.9999999999999994,4.162289440797607e-15,4.162289440797607e-15,0.7500996353576193,0.7500996353576193,5.202835202101155e-09,1.040567040420231e-08,2.69746990254871e-13,8.092409707646131e-13,3.948346039964668e-06,1.1845038119894003e-05,0.062472003429788266,0.24988801371915306,2.4285692909262165e-18,1.4571415745557298e-17,3.8434367401473583e-17,2.690405718103151e-16,7.078266046994879e-08,4.954786232896415e-07,6.936192149487767e-09,3.5961487986361415e-13,5.263762110859106e-06,5.123901624502127e-17,9.436434459297168e-08,9.43643446442107e-08
pynucastro,50.0,0.14285714285714285,7.0,570.3917106320469,0.5689547605945633,568954760.5945632,4.297707486889987e-06,6.929255862509205e-10,6.929255862509205,0.9999999999999994,4.124636236029257e-15,4.124636236029257e-15,0.7500996353631274,0.7500996353631274,5.189879774475454e-09,1.0379759548950908e-08,2.6842445913265494e-13,8.052733773979649e-13,3.948337014184158e-06,1.1845011042552475e-05,0.06247200343550582,0.24988801374202327,2.4177625569516137e-18,1.4506575341709684e-17,3.8335613676463186e-17,2.683492957352423e-16,7.078617672802958e-08,4.955032370962071e-07,6.918920540419946e-09,3.578517392595574e-13,5.26375007804496e-06,5.1107362101175666e-17,9.436903231363604e-08,9.43690323647434e-08
pynucastro,50.0,0.14285714285714285,7.0,572.8415070585916,0.5675188774970833,567518877.4970833,4.2717961193970945e-06,6.939889130545354e-10,6.939889130545354,0.9999999999999994,4.0874304777461575e-15,4.0874304777461575e-15,0.7500996353685594,0.7500996353685594,5.177041436067488e-09,1.0354082872134976e-08,2.6711626011265945e-13,8.013487803379784e-13,3.948328109168652e-06,1.1844984327505955e-05,0.0624720034411714,0.2498880137646856,2.4070608490998862e-18,1.4442365094599318e-17,3.8238446130282046e-17,2.676691229119743e-16,7.07896483357638e-08,4.955275383503466e-07,6.901805029572855e-09,3.561077055868886e-13,5.263738206229965e-06,5.097782258152104e-17,9.437366050842233e-08,9.437366055940015e-08
pynucastro,50.0,0.14285714285714285,7.0,575.3018252062967,0.566085338547837,566085338.547837,4.246052761799575e-06,6.950605145755503e-10,6.950605145755502,0.9999999999999994,4.050665407029297e-15,4.050665407029297e-15,0.7500996353739162,0.7500996353739162,5.164319021538073e-09,1.0328638043076147e-08,2.6582220460853927e-13,7.974666138256178e-13,3.948319323581973e-06,1.1844957970745919e-05,0.062472003446785516,0.24988801378714207,2.3964628303254828e-18,1.4378776981952896e-17,3.81428483054616e-17,2.6699993813823123e-16,7.079307579677683e-08,4.955515305774378e-07,6.884844063367287e-09,3.543825274305458e-13,5.263726493632783e-06,5.0850375745680536e-17,9.437822984874173e-08,9.43782298995921e-08
pynucastro,50.0,0.14285714285714285,7.0,577.7727102652906,0.5646541411166225,564654141.1166224,4.220476300971844e-06,6.961404427632092e-10,6.961404427632091,0.9999999999999994,4.0143343843688575e-15,4.0143343843688575e-15,0.7500996353791987,0.7500996353791987,5.15171137932608e-09,1.030342275865216e-08,2.64542107010535e-13,7.936263210316051e-13,3.94831065610122e-06,1.1844931968303661e-05,0.06247200345234865,0.2498880138093946,2.3859671817548716e-18,1.431580309052923e-17,3.8048804025325863e-17,2.66341628177281e-16,7.07964596096923e-08,4.955752172678461e-07,6.868036106592333e-09,3.526759573437211e-13,5.263714938489773e-06,5.072500002761768e-17,9.438274099933736e-08,9.438274105006237e-08
pynucastro,50.0,0.14285714285714285,7.0,580.2542076197915,0.5632252825881682,563225282.5881681,4.1950656311243294e-06,6.972287499734599e-10,6.972287499734599,0.9999999999999994,3.9784308861069794e-15,3.9784308861069794e-15,0.7500996353844075,0.7500996353844075,5.139217371282586e-09,1.0278434742565172e-08,2.632757846003025e-13,7.898273538009076e-13,3.948302105416467e-06,1.18449063162494e-05,0.06247200345786129,0.24988801383144515,2.3755726049420024e-18,1.4253435629652013e-17,3.7956297384872264e-17,2.6569408169410585e-16,7.079980026823877e-08,4.955986018776714e-07,6.851379641917655e-09,3.509877517343149e-13,5.263703539054595e-06,5.060167422347913e-17,9.438719461842642e-08,9.438719466902809e-08
pynucastro,50.0,0.14285714285714285,7.0,582.7463628489397,0.5617987603620406,561798760.3620405,4.169819653756847e-06,6.983254889729405e-10,6.9832548897294044,0.9999999999999996,3.942948502912174e-15,3.942948502912174e-15,0.7500996353895434,0.7500996353895434,5.126835872534143e-09,1.0253671745068285e-08,2.620230575079418e-13,7.860691725238254e-13,3.948293670230693e-06,1.1844881010692079e-05,0.062472003463323905,0.24988801385329562,2.3652778213915642e-18,1.4191666928349385e-17,3.7865312742578875e-17,2.650571891980521e-16,7.080309826127311e-08,4.956216878289118e-07,6.8348731697111984e-09,3.4931767080764867e-13,5.263692293598112e-06,5.0480377480672386e-17,9.439159135773142e-08,9.43915914082118e-08
pynucastro,50.0,0.14285714285714285,7.0,585.2492217276344,0.560374571852552,560374571.852552,4.144737277612268e-06,6.994307129430089e-10,6.994307129430089,0.9999999999999994,3.907880937889993e-15,3.907880937889993e-15,0.7500996353946073,0.7500996353946073,5.114565771358454e-09,1.0229131542716908e-08,2.607837486715766e-13,7.823512460147297e-13,3.948285349259724e-06,1.1844856047779172e-05,0.06247200346873698,0.2498880138749479,2.3550815655375514e-18,1.413048939322531e-17,3.777583471904876e-17,2.644308430333413e-16,7.080635407279976e-08,4.956444785095984e-07,6.818515207873442e-09,3.476654785125782e-13,5.263681200408312e-06,5.0361089296058524e-17,9.439593186250575e-08,9.439593191286683e-08
pynucastro,50.0,0.14285714285714285,7.0,587.7628302273746,0.5589527144886677,558952714.4886677,4.119817418630426e-06,7.005444754838128e-10,7.005444754838128,0.9999999999999996,3.873222004045429e-15,3.873222004045429e-15,0.7500996353996,0.7500996353996,5.10240596898868e-09,1.020481193797736e-08,2.5955768378444033e-13,7.78673051353321e-13,3.948277141232101e-06,1.1844831423696304e-05,0.062472003474100965,0.24988801389640386,2.344982595268501e-18,1.4069895571611003e-17,3.76878481949664e-17,2.638149373647648e-16,7.080956818201678e-08,4.956669772741175e-07,6.802304291576517e-09,3.46030942470951e-13,5.263670257790139e-06,5.024378951322777e-17,9.440021677159523e-08,9.440021682183901e-08
pynucastro,50.0,0.14285714285714285,7.0,590.2872345171055,0.5575331857139115,557533185.7139115,4.095058999902271e-06,7.016668306183994e-10,7.016668306183994,0.9999999999999998,3.838965621943572e-15,3.838965621943572e-15,0.7500996354045224,0.7500996354045224,5.090355379404225e-09,1.018071075880845e-08,2.583446912401176e-13,7.750340737203528e-13,3.948269044888932e-06,1.1844807134666797e-05,0.06247200347941634,0.24988801391766535,2.334979694645741e-18,1.4009878167874444e-17,3.760133830431553e-17,2.632093681302087e-16,7.0812741063368e-08,4.95689187443576e-07,6.7862389729852875e-09,3.444138339046045e-13,5.263659464065282e-06,5.012845831345785e-17,9.440444671750745e-08,9.440444676763591e-08
pynucastro,50.0,0.14285714285714285,7.0,592.8224809640649,0.5561159829862758,556115982.9862758,4.070460951624377e-06,7.027978327968685e-10,7.027978327968685,0.9999999999999994,3.805105817823883e-15,3.805105817823883e-15,0.7500996354093749,0.7500996354093749,5.078412929164798e-09,1.0156825858329596e-08,2.571446020861721e-13,7.714338062585163e-13,3.948261058983783e-06,1.1844783176951348e-05,0.06247200348468355,0.2498880139387342,2.3250716368765947e-18,1.395042982125957e-17,3.751629042887533e-17,2.6261403300212733e-16,7.081587318657994e-08,4.957111123060595e-07,6.770317821036134e-09,3.428139275735452e-13,5.263648817572052e-06,5.001507620837653e-17,9.440862232646123e-08,9.44086223764763e-08
